order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
4760,Beauty,2150.0,1.1,Wallet,419,10,3,201.7,6,0,5.0,0
4761,Electronics,40372.0,5.9,COD,254,7,1,409.6,4,1,1.0,0
4762,Electronics,34455.0,20.5,Prepaid_UPI,33,2,0,450.3,2,1,4.0,0
4763,Beauty,901.0,15.8,COD,108,6,2,266.2,7,1,2.0,1
4764,Electronics,2868.0,35.3,Prepaid_UPI,1434,29,10,114.4,3,1,2.0,0
4765,Electronics,41730.0,22.9,Prepaid_Card,258,8,2,270.7,7,0,5.0,0
4766,Apparel,2186.0,10.0,COD,1132,25,5,483.0,6,0,5.0,0
4767,Home,1278.0,36.6,COD,265,5,0,153.1,3,0,5.0,0
4768,Home,5579.0,32.9,Prepaid_Card,362,12,4,412.9,6,0,2.0,1
4769,Apparel,1165.0,0.8,Prepaid_UPI,190,6,0,457.9,3,0,1.0,0
4770,Home,1444.0,25.8,Prepaid_UPI,307,6,1,500.9,3,0,1.0,0
4771,Home,7985.0,11.3,COD,897,22,1,283.8,5,0,,0
4772,Electronics,42075.0,10.9,COD,434,10,1,323.9,6,0,2.0,0
4773,Apparel,2169.0,50.0,Prepaid_Card,466,9,4,161.3,5,1,5.0,0
4774,Electronics,7503.0,23.9,Prepaid_Card,573,12,2,173.9,3,1,1.0,0
4775,Apparel,1285.0,18.7,COD,65,2,0,227.1,2,0,2.0,0
4776,Apparel,2012.0,23.3,COD,11,0,0,50.1,4,0,2.0,1
4777,Electronics,30772.0,35.1,Prepaid_UPI,358,8,1,99.4,2,0,1.0,0
4778,Apparel,1182.0,11.5,Prepaid_Card,820,20,5,322.9,4,1,5.0,0
4779,Apparel,1330.0,14.0,Prepaid_UPI,123,3,1,470.1,4,0,2.0,0
4780,Home,597.0,31.9,Prepaid_Card,1639,40,4,175.8,6,1,1.0,0
4781,Apparel,1501.0,0.0,Prepaid_Card,144,3,1,87.7,6,0,2.0,0
4782,Beauty,2170.0,36.9,Prepaid_Card,32,3,0,296.1,7,1,1.0,0
4783,Beauty,157.0,0.0,COD,84,4,0,189.4,4,1,1.0,0
4784,Home,1532.0,18.3,COD,1015,26,6,213.9,4,1,1.0,0
4785,Beauty,1367.0,0.0,Wallet,92,6,0,220.3,5,0,3.0,0
4786,Footwear,2744.0,6.2,Prepaid_UPI,13,0,0,158.4,5,0,1.0,0
4787,Apparel,1018.0,41.5,Prepaid_UPI,87,2,0,131.0,5,1,2.0,0
4788,Footwear,612.0,37.7,COD,103,2,0,647.6,9,0,4.0,1
4789,Apparel,1738.0,39.3,COD,393,9,2,395.3,6,0,2.0,0
4790,Home,2171.0,0.3,COD,195,4,1,371.6,7,1,1.0,0
4791,Electronics,29432.0,6.2,Wallet,1037,22,0,25.3,2,1,5.0,1
4792,Apparel,1406.0,27.1,Prepaid_UPI,848,17,8,120.8,2,1,2.0,0
4793,Apparel,1176.0,32.7,Prepaid_Card,225,5,0,356.0,3,1,3.0,1
4794,Beauty,1537.0,10.0,Wallet,665,17,3,86.8,5,0,4.0,0
4795,Apparel,1651.0,13.3,COD,767,16,2,242.5,4,0,,1
4796,Apparel,1430.0,5.0,Prepaid_Card,258,5,0,248.2,5,1,2.0,0
4797,Apparel,1404.0,46.9,COD,22,0,0,181.2,8,0,,1
4798,Electronics,20300.0,14.9,COD,225,3,0,302.7,4,1,1.0,0
4799,Footwear,2220.0,22.5,Wallet,14,0,0,163.2,6,0,2.0,0
4800,Footwear,2464.0,23.3,Prepaid_UPI,1241,28,6,163.2,5,0,5.0,1
4801,Electronics,21001.0,38.6,COD,227,8,2,112.4,7,0,2.0,1
4802,Apparel,1190.0,7.7,COD,372,6,0,503.0,6,0,2.0,0
4803,Apparel,779.0,39.5,Prepaid_Card,719,16,0,125.5,4,0,5.0,0
4804,Electronics,32948.0,2.8,COD,542,14,0,173.6,7,0,5.0,0
4805,Footwear,1032.0,39.5,Prepaid_Card,3,0,0,229.3,6,1,2.0,0
4806,Footwear,4135.0,0.0,Prepaid_Card,325,10,2,190.2,6,0,5.0,0
4807,Electronics,28568.0,20.4,COD,186,3,0,505.9,5,1,,0
4808,Home,677.0,46.4,COD,1413,33,8,407.0,6,1,,1
4809,Electronics,30064.0,32.5,COD,548,12,2,223.4,4,1,,0
4810,Home,3084.0,28.3,Wallet,16,1,0,223.0,2,0,3.0,0
4811,Electronics,41924.0,6.3,COD,283,10,3,144.9,3,1,2.0,0
4812,Home,7508.0,11.0,Prepaid_Card,167,3,1,39.7,6,1,,0
4813,Electronics,38252.0,42.2,COD,341,10,1,84.6,6,1,,0
4814,Beauty,1484.0,29.1,Prepaid_UPI,41,1,0,495.4,3,1,2.0,1
4815,Electronics,41460.0,35.4,COD,187,3,0,325.5,8,1,5.0,0
4816,Apparel,1570.0,23.1,COD,206,4,0,164.9,2,0,,1
4817,Apparel,1975.0,17.8,Prepaid_UPI,749,16,3,299.4,5,1,2.0,0
4818,Electronics,8210.0,33.5,Prepaid_UPI,128,0,0,756.0,4,1,3.0,0
4819,Home,7262.0,25.9,COD,151,4,0,348.3,5,1,2.0,1
4820,Home,5394.0,19.5,COD,497,12,2,109.4,2,0,1.0,1
4821,Home,2635.0,0.8,Wallet,1046,25,2,207.7,1,1,4.0,0
4822,Apparel,2196.0,36.3,COD,214,8,1,306.9,3,0,4.0,0
4823,Home,5589.0,28.6,COD,453,12,2,466.5,6,1,4.0,0
4824,Home,7295.0,12.9,Prepaid_Card,119,1,0,242.3,5,0,3.0,0
4825,Electronics,1445.0,39.7,COD,168,3,1,211.9,2,0,,0
4826,Electronics,25392.0,25.7,Prepaid_Card,726,18,2,163.2,7,1,1.0,0
4827,Apparel,1683.0,26.0,Prepaid_UPI,275,7,1,91.4,5,1,5.0,0
4828,Electronics,1802.0,35.3,Prepaid_Card,109,2,0,367.9,6,1,4.0,0
4829,Footwear,3550.0,32.0,Prepaid_Card,187,2,0,206.2,4,0,2.0,1
4830,Beauty,1681.0,26.4,Prepaid_Card,478,10,3,89.5,1,0,3.0,1
4831,Home,2416.0,19.2,Prepaid_UPI,1,1,0,147.7,8,0,3.0,1
4832,Apparel,1640.0,51.8,COD,192,0,0,273.4,4,1,3.0,0
4833,Home,1308.0,11.0,COD,1126,20,3,246.0,7,1,2.0,1
4834,Footwear,3796.0,33.2,Prepaid_UPI,548,14,6,337.1,4,0,3.0,0
4835,Electronics,39141.0,20.7,COD,662,14,5,172.2,5,1,2.0,0
4836,Footwear,2442.0,28.8,COD,10,1,0,228.3,1,0,4.0,0
4837,Apparel,1313.0,40.5,COD,303,10,1,75.9,3,1,5.0,0
4838,Apparel,1124.0,17.3,Prepaid_UPI,834,17,0,156.5,8,1,1.0,1
4839,Apparel,1022.0,31.0,COD,460,7,0,411.3,6,1,1.0,0
4840,Apparel,1971.0,26.0,Prepaid_UPI,41,0,0,265.9,7,1,1.0,1
4841,Footwear,1719.0,12.4,Prepaid_UPI,895,19,0,193.4,6,0,3.0,1
4842,Electronics,18845.0,40.9,Prepaid_Card,354,8,2,360.4,5,1,1.0,0
4843,Apparel,940.0,32.7,COD,45,2,0,285.4,7,0,4.0,0
4844,Electronics,29964.0,15.5,Prepaid_UPI,1186,27,1,428.0,7,1,2.0,0
4845,Electronics,36863.0,38.6,COD,2500,56,17,105.8,5,0,5.0,0
4846,Apparel,696.0,9.5,Wallet,71,4,0,295.3,5,0,4.0,1
4847,Apparel,859.0,21.6,Prepaid_UPI,330,9,2,261.2,7,1,3.0,1
4848,Home,1102.0,15.6,COD,204,4,1,401.7,2,1,3.0,0
4849,Apparel,688.0,33.3,Prepaid_UPI,220,6,1,147.3,4,0,3.0,0
4850,Footwear,2128.0,14.8,Prepaid_Card,873,16,1,314.6,1,0,1.0,1
4851,Apparel,1797.0,33.4,Prepaid_Card,287,9,1,20.7,2,0,3.0,0
4852,Footwear,2666.0,30.9,Prepaid_Card,41,1,0,387.3,5,0,5.0,0
4853,Footwear,713.0,16.4,Prepaid_Card,423,7,1,335.6,6,1,1.0,0
4854,Apparel,1525.0,49.4,Prepaid_UPI,197,4,0,121.8,9,0,1.0,0
4855,Apparel,1832.0,10.8,Prepaid_UPI,404,11,2,228.5,4,1,2.0,0
4856,Beauty,1075.0,0.9,COD,178,2,0,107.6,4,1,2.0,0
4857,Electronics,11932.0,34.8,Prepaid_Card,1162,27,16,104.0,4,0,3.0,0
4858,Home,6182.0,0.0,Prepaid_UPI,268,8,0,261.4,5,1,5.0,0
4859,Apparel,443.0,44.4,Prepaid_UPI,104,2,0,376.5,8,0,3.0,0
4860,Apparel,1868.0,23.5,Prepaid_Card,723,14,1,361.3,5,0,2.0,0
4861,Electronics,36427.0,0.6,COD,317,7,1,294.1,2,0,4.0,0
4862,Footwear,4052.0,7.8,Prepaid_UPI,324,4,1,80.2,5,0,2.0,0
4863,Apparel,561.0,0.0,COD,604,12,4,319.7,5,0,4.0,1
4864,Footwear,931.0,27.7,COD,157,1,0,308.6,4,0,1.0,1
4865,Home,7020.0,2.1,Prepaid_Card,531,12,3,355.2,4,0,3.0,0
4866,Apparel,1255.0,29.5,COD,115,0,0,139.0,9,0,1.0,0
4867,Apparel,1106.0,17.4,COD,294,7,1,171.0,3,0,5.0,1
4868,Apparel,1432.0,14.9,COD,42,3,0,681.4,1,0,1.0,0
4869,Electronics,3766.0,29.6,Prepaid_UPI,58,4,1,26.7,3,0,2.0,0
4870,Home,5257.0,31.4,Wallet,541,10,1,104.0,3,0,5.0,0
4871,Electronics,42595.0,39.2,Prepaid_Card,572,11,5,274.2,2,1,2.0,0
4872,Apparel,1616.0,12.5,COD,693,17,2,134.4,4,0,,0
4873,Home,3877.0,21.6,Prepaid_UPI,19,2,0,209.2,8,0,3.0,0
4874,Home,7699.0,12.5,COD,33,0,0,226.7,2,1,,0
4875,Electronics,31357.0,24.4,Wallet,354,7,0,315.4,1,1,1.0,0
4876,Home,739.0,10.3,Prepaid_Card,472,11,2,248.0,6,0,4.0,0
4877,Apparel,1606.0,15.6,COD,17,0,0,52.2,4,1,4.0,0
4878,Home,760.0,15.7,Prepaid_Card,357,9,5,144.6,4,1,2.0,0
4879,Electronics,14657.0,26.4,COD,1566,37,8,197.7,7,1,3.0,0
4880,Electronics,28167.0,22.0,Prepaid_UPI,1239,27,2,383.9,3,1,2.0,0
4881,Apparel,788.0,29.6,COD,229,2,0,172.1,1,0,,0
4882,Home,594.0,20.4,Prepaid_UPI,232,8,1,237.3,6,0,5.0,0
4883,Home,5058.0,13.3,Prepaid_UPI,247,6,1,269.5,4,0,4.0,0
4884,Electronics,13721.0,24.9,Prepaid_UPI,178,5,0,262.6,4,0,2.0,0
4885,Footwear,2632.0,8.2,Prepaid_UPI,15,0,0,240.4,1,1,5.0,0
4886,Footwear,1545.0,30.5,COD,91,0,0,122.8,2,1,5.0,1
4887,Apparel,1636.0,17.7,Prepaid_Card,69,2,0,172.2,4,1,1.0,1
4888,Home,7197.0,25.1,Prepaid_UPI,1077,26,7,369.5,2,1,2.0,0
4889,Electronics,4992.0,25.3,COD,240,3,1,410.8,7,0,5.0,0
4890,Beauty,1998.0,46.0,COD,419,9,3,440.1,4,1,5.0,1
4891,Apparel,681.0,27.7,COD,489,8,0,156.0,4,0,,0
4892,Apparel,993.0,23.1,COD,66,0,0,186.5,7,0,2.0,0
4893,Electronics,16853.0,11.6,Prepaid_UPI,535,11,0,292.5,3,0,3.0,0
4894,Apparel,771.0,34.0,Prepaid_Card,61,2,0,589.1,5,0,2.0,0
4895,Home,879.0,17.9,Prepaid_UPI,220,1,0,797.6,5,0,1.0,1
4896,Electronics,34860.0,0.0,Wallet,99,5,1,155.8,6,1,3.0,0
4897,Apparel,1829.0,19.1,COD,188,4,0,141.9,5,0,3.0,1
4898,Electronics,44861.0,24.9,Prepaid_UPI,414,12,1,91.7,6,0,2.0,0
4899,Footwear,4238.0,9.7,COD,594,15,2,324.8,3,1,2.0,0
4900,Footwear,2239.0,20.2,COD,129,5,0,82.1,3,0,1.0,1
4901,Electronics,7042.0,20.9,COD,35,5,1,305.1,4,1,5.0,0
4902,Apparel,419.0,21.2,COD,730,15,0,309.9,6,0,2.0,0
4903,Apparel,1357.0,40.5,COD,12,1,0,538.3,5,0,4.0,1
4904,Footwear,3942.0,2.3,Prepaid_Card,24,0,0,139.1,6,1,3.0,0
4905,Home,2363.0,52.5,COD,341,7,0,51.6,3,1,,0
4906,Home,1832.0,21.5,COD,258,7,1,96.8,2,0,,0
4907,Footwear,2256.0,30.7,Prepaid_UPI,657,17,1,199.5,3,1,1.0,0
4908,Apparel,2008.0,23.9,COD,2,0,0,137.2,3,1,4.0,0
4909,Home,3778.0,0.0,Prepaid_UPI,158,1,0,174.0,2,1,3.0,0
4910,Apparel,1701.0,6.2,Wallet,331,8,1,366.3,4,0,2.0,0
4911,Apparel,1233.0,14.1,Prepaid_UPI,122,1,0,179.3,2,0,2.0,0
4912,Electronics,17536.0,36.9,Prepaid_Card,27,0,0,185.4,3,1,1.0,0
4913,Electronics,20512.0,1.2,Prepaid_Card,652,16,3,269.3,2,0,5.0,0
4914,Beauty,1956.0,9.2,Prepaid_Card,1828,42,6,156.1,2,1,4.0,0
4915,Electronics,34243.0,24.5,Wallet,361,10,0,307.8,2,1,4.0,0
4916,Footwear,2227.0,29.1,Wallet,362,7,2,375.3,2,1,5.0,0
4917,Footwear,1570.0,28.6,Prepaid_Card,334,9,1,141.8,6,1,1.0,0
4918,Home,1371.0,7.2,Prepaid_Card,194,4,1,515.3,4,0,3.0,0
4919,Beauty,153.0,0.0,Prepaid_UPI,692,15,4,85.9,5,1,3.0,0
4920,Electronics,6161.0,30.1,COD,1399,29,3,100.3,4,1,3.0,0
4921,Electronics,8412.0,43.5,Prepaid_Card,273,2,0,186.6,6,0,2.0,0
4922,Apparel,1642.0,16.8,Prepaid_Card,160,0,0,105.1,6,1,3.0,0
4923,Apparel,1872.0,4.8,Prepaid_UPI,154,4,0,269.2,6,0,5.0,0
4924,Footwear,3448.0,15.6,COD,64,0,0,760.4,4,1,1.0,1
4925,Electronics,32878.0,27.9,COD,109,0,0,188.0,4,0,5.0,1
4926,Electronics,44751.0,18.5,COD,96,1,0,180.6,2,1,2.0,0
4927,Apparel,2133.0,43.1,Prepaid_Card,519,12,1,100.4,3,0,1.0,1
4928,Electronics,12976.0,35.9,Wallet,198,5,1,855.6,6,1,3.0,0
4929,Home,1417.0,24.8,Prepaid_UPI,12,0,0,510.3,3,0,4.0,0
4930,Apparel,676.0,0.0,COD,80,2,0,406.4,4,0,5.0,0
4931,Footwear,4082.0,11.6,COD,218,4,1,212.0,6,0,4.0,0
4932,Home,1088.0,13.8,Prepaid_UPI,128,4,1,438.0,5,0,2.0,1
4933,Footwear,1861.0,10.8,Prepaid_UPI,7,0,0,327.6,5,1,1.0,1
4934,Apparel,1355.0,24.9,Prepaid_Card,627,14,2,156.8,4,1,1.0,0
4935,Home,5024.0,25.2,COD,34,3,0,842.5,6,0,,0
4936,Apparel,1472.0,0.0,COD,926,22,1,59.1,3,1,2.0,1
4937,Electronics,35645.0,34.1,Prepaid_UPI,317,7,0,198.0,5,1,3.0,0
4938,Footwear,2787.0,22.2,Prepaid_Card,73,1,0,146.0,4,0,5.0,0
4939,Home,6853.0,27.4,COD,1795,39,7,33.4,6,1,2.0,0
4940,Apparel,552.0,33.2,Wallet,418,5,1,30.6,6,1,5.0,0
4941,Footwear,3936.0,10.5,Prepaid_Card,905,22,1,58.5,5,1,2.0,0
4942,Apparel,1462.0,40.9,Wallet,978,20,0,590.8,7,0,,0
4943,Home,2017.0,19.9,Prepaid_Card,101,4,1,173.2,6,0,1.0,1
4944,Beauty,2448.0,44.7,Prepaid_Card,172,4,0,203.9,4,1,3.0,0
4945,Electronics,42360.0,8.6,Wallet,266,9,1,176.6,5,1,4.0,0
4946,Footwear,3883.0,43.6,Wallet,628,15,2,181.8,5,0,4.0,1
4947,Home,7319.0,8.4,Wallet,165,5,1,55.8,7,0,5.0,1
4948,Footwear,2029.0,60.2,Prepaid_UPI,444,9,0,292.1,1,1,5.0,0
4949,Home,2054.0,7.7,Prepaid_Card,135,0,0,315.4,7,1,3.0,0
4950,Home,1708.0,37.8,COD,20,1,0,161.7,1,1,3.0,0
4951,Apparel,1973.0,16.6,COD,17,0,0,376.2,5,1,1.0,1
4952,Footwear,3807.0,32.7,Wallet,170,3,0,597.3,5,1,4.0,1
4953,Apparel,2166.0,21.4,COD,209,2,0,62.4,4,0,1.0,0
4954,Beauty,2143.0,5.6,Prepaid_UPI,415,8,2,209.4,6,0,5.0,1
4955,Apparel,1538.0,0.0,Wallet,453,11,2,290.3,2,0,4.0,1
4956,Apparel,656.0,59.6,Wallet,54,2,0,67.9,3,0,2.0,0
4957,Footwear,1159.0,23.1,Wallet,200,4,0,515.3,2,1,2.0,1
4958,Apparel,1253.0,0.0,Prepaid_Card,164,4,1,351.5,3,1,2.0,0
4959,Electronics,34829.0,26.5,Prepaid_Card,19,0,0,355.3,7,0,3.0,0
4960,Home,1634.0,32.3,Wallet,51,6,1,516.3,7,1,4.0,0
4961,Apparel,2048.0,11.3,COD,1317,30,2,205.9,4,1,2.0,0
4962,Apparel,1631.0,11.4,COD,27,0,0,209.3,5,1,2.0,0
4963,Electronics,14879.0,21.7,Wallet,755,19,6,246.7,9,0,3.0,0
4964,Apparel,1994.0,40.0,Prepaid_UPI,863,22,8,306.5,4,1,2.0,0
4965,Apparel,1478.0,23.5,Prepaid_Card,2500,54,5,317.3,3,0,,0
4966,Apparel,1720.0,43.9,COD,16,0,0,126.0,7,0,2.0,0
4967,Electronics,18082.0,39.0,Prepaid_Card,129,0,0,98.0,3,0,5.0,0
4968,Apparel,1108.0,18.6,Wallet,109,1,0,333.9,2,0,5.0,0
4969,Apparel,423.0,0.0,Prepaid_Card,540,12,2,317.7,6,1,1.0,0
4970,Home,4442.0,18.6,COD,469,7,2,443.8,7,1,,0
4971,Home,6158.0,29.9,Prepaid_Card,318,6,0,396.7,3,1,2.0,0
4972,Apparel,2144.0,22.9,Prepaid_UPI,297,6,1,81.7,4,1,3.0,1
4973,Apparel,2006.0,31.5,Wallet,100,3,0,99.2,6,0,3.0,0
4974,Footwear,848.0,35.0,COD,956,22,2,137.3,3,0,3.0,0
4975,Home,7850.0,30.0,Prepaid_Card,459,11,0,267.0,7,0,3.0,0
4976,Electronics,7747.0,17.9,COD,26,4,0,492.9,8,1,4.0,0
4977,Electronics,3001.0,29.8,Prepaid_Card,63,4,1,266.9,2,1,4.0,0
4978,Apparel,1748.0,55.5,COD,203,5,1,225.0,2,1,5.0,1
4979,Footwear,4124.0,0.0,Prepaid_Card,1474,31,4,103.2,1,1,5.0,1
4980,Beauty,2382.0,29.3,Prepaid_Card,1513,32,6,218.5,3,1,2.0,0
4981,Beauty,2089.0,49.5,COD,89,0,0,351.3,2,1,,0
4982,Apparel,769.0,4.4,COD,1333,30,9,184.9,7,1,4.0,0
4983,Apparel,677.0,37.0,COD,107,3,0,167.4,2,0,2.0,0
4984,Apparel,506.0,39.0,COD,224,7,0,422.3,4,0,2.0,1
4985,Apparel,1448.0,0.0,Prepaid_UPI,717,16,2,309.5,5,0,4.0,0
4986,Electronics,22540.0,32.7,COD,272,8,0,395.5,3,1,4.0,0
4987,Home,1141.0,17.9,COD,130,5,1,141.6,5,0,,0
4988,Apparel,1237.0,21.1,Wallet,1789,38,1,574.9,6,1,4.0,0
4989,Beauty,1483.0,17.1,COD,267,5,0,162.3,11,0,4.0,0
4990,Apparel,1701.0,41.7,Prepaid_UPI,748,17,2,202.4,5,1,4.0,1
4991,Apparel,1146.0,20.3,Prepaid_Card,255,4,0,332.9,1,1,2.0,0
4992,Footwear,1773.0,15.1,Prepaid_UPI,260,5,2,163.3,6,1,2.0,0
4993,Home,5426.0,15.3,Prepaid_Card,169,4,1,283.8,5,1,3.0,1
4994,Electronics,31169.0,16.9,COD,245,5,1,289.6,6,1,5.0,1
4995,Home,2382.0,5.8,Prepaid_UPI,20,0,0,211.3,4,0,1.0,0
4996,Apparel,436.0,14.9,Prepaid_UPI,55,0,0,298.1,6,1,,0
4997,Apparel,2102.0,23.8,COD,211,6,1,180.9,4,1,5.0,1
4998,Electronics,34282.0,28.1,Prepaid_UPI,301,8,2,309.4,5,0,5.0,0
4999,Electronics,10008.0,40.1,Prepaid_Card,154,2,0,352.3,5,1,1.0,1
5000,Home,4656.0,25.6,Wallet,781,15,5,241.8,5,1,1.0,0
5001,Apparel,1471.0,14.9,Prepaid_UPI,1688,40,4,378.0,4,0,1.0,1
5002,Home,1270.0,6.8,COD,850,22,4,144.3,7,0,2.0,0
5003,Footwear,1267.0,26.4,Prepaid_UPI,55,2,0,246.5,8,1,1.0,0
5004,Apparel,2122.0,20.2,Wallet,140,2,0,620.1,9,0,1.0,0
5005,Apparel,1314.0,20.7,Prepaid_UPI,451,12,1,243.3,5,1,4.0,0
5006,Electronics,9585.0,25.9,COD,46,2,0,212.9,5,1,1.0,0
5007,Footwear,3690.0,29.8,Prepaid_UPI,210,4,0,114.3,5,0,3.0,0
5008,Home,3923.0,26.0,Prepaid_Card,114,4,0,151.6,3,1,3.0,0
5009,Home,5216.0,19.4,COD,1014,21,4,231.5,6,1,3.0,0
5010,Electronics,14231.0,10.0,Prepaid_UPI,15,0,0,426.0,4,0,5.0,0
5011,Apparel,504.0,12.8,Prepaid_Card,783,18,1,366.4,6,0,2.0,0
5012,Electronics,8425.0,34.7,Prepaid_UPI,252,6,1,507.0,2,0,4.0,0
5013,Apparel,2151.0,15.6,Prepaid_UPI,192,6,2,132.1,6,1,4.0,1
5014,Footwear,2994.0,1.8,COD,691,18,3,290.2,7,1,,0
5015,Apparel,1896.0,39.4,Wallet,43,0,0,243.8,3,0,3.0,1
5016,Apparel,439.0,7.9,Prepaid_Card,6,0,0,255.0,4,0,1.0,1
5017,Electronics,34727.0,22.5,Prepaid_Card,142,7,2,351.8,4,0,2.0,0
5018,Electronics,22441.0,29.4,COD,120,1,0,330.7,4,0,5.0,0
5019,Home,5423.0,22.0,COD,14,0,0,318.3,8,1,3.0,1
5020,Electronics,16889.0,0.0,Prepaid_UPI,240,1,0,331.0,5,1,2.0,0
5021,Beauty,1609.0,27.9,Prepaid_Card,213,5,1,59.9,2,0,5.0,0
5022,Footwear,642.0,41.9,Wallet,13,1,0,633.0,3,0,3.0,0
5023,Footwear,682.0,33.8,Wallet,130,4,0,250.5,1,0,5.0,0
5024,Home,6451.0,0.0,Prepaid_UPI,68,0,0,362.6,3,0,5.0,0
5025,Home,1258.0,53.9,COD,424,9,0,837.2,2,0,1.0,0
5026,Home,408.0,2.1,Prepaid_UPI,11,1,0,426.4,2,1,1.0,0
5027,Electronics,41166.0,5.8,COD,302,7,0,168.3,4,1,1.0,1
5028,Electronics,12830.0,33.7,Prepaid_UPI,191,2,0,224.2,2,1,2.0,0
5029,Home,4784.0,28.8,Prepaid_Card,442,10,5,428.0,4,1,,1
5030,Apparel,1910.0,23.2,Wallet,12,0,0,494.9,5,0,5.0,0
5031,Apparel,1743.0,13.5,COD,289,3,0,246.0,5,0,5.0,1
5032,Footwear,687.0,42.0,COD,131,4,1,78.4,5,1,1.0,0
5033,Apparel,1410.0,21.4,Wallet,876,20,3,139.6,1,1,4.0,0
5034,Electronics,24931.0,0.0,Prepaid_Card,98,3,0,182.9,3,0,2.0,0
5035,Home,2996.0,40.5,Prepaid_UPI,450,9,0,285.2,7,1,1.0,0
5036,Apparel,1756.0,25.3,Wallet,525,13,3,301.1,9,1,5.0,0
5037,Footwear,4356.0,38.7,Prepaid_Card,142,5,1,369.3,6,1,,1
5038,Apparel,665.0,30.6,Prepaid_Card,214,8,1,414.2,5,1,1.0,0
5039,Footwear,1081.0,57.9,Prepaid_Card,1455,34,1,36.0,3,1,3.0,0
5040,Footwear,3439.0,17.4,Prepaid_UPI,261,7,1,197.4,7,1,4.0,1
5041,Apparel,1218.0,22.2,Wallet,329,5,1,411.1,4,1,3.0,0
5042,Apparel,1831.0,32.8,COD,433,9,1,540.6,4,1,4.0,0
5043,Apparel,654.0,17.4,Prepaid_UPI,251,3,1,315.0,7,0,3.0,0
5044,Electronics,2946.0,34.0,COD,103,1,0,119.5,1,0,2.0,0
5045,Apparel,1656.0,0.0,Prepaid_Card,407,13,2,264.6,4,0,4.0,0
5046,Beauty,2488.0,20.9,Prepaid_UPI,906,18,2,457.3,1,0,1.0,0
5047,Apparel,571.0,20.5,Prepaid_UPI,442,5,1,93.2,6,0,,0
5048,Footwear,3957.0,19.9,Prepaid_Card,670,17,1,123.2,8,0,4.0,0
5049,Apparel,1094.0,8.8,COD,243,4,1,125.9,6,0,1.0,1
5050,Beauty,189.0,35.6,COD,969,23,2,17.6,9,1,2.0,1
5051,Apparel,1318.0,14.4,COD,44,0,0,329.6,5,0,2.0,0
5052,Electronics,13414.0,25.0,COD,435,9,1,148.0,8,1,4.0,1
5053,Home,5639.0,21.4,Prepaid_UPI,9,3,1,25.1,1,0,1.0,0
5054,Apparel,918.0,29.5,COD,159,1,0,459.6,5,0,5.0,0
5055,Footwear,2427.0,43.5,COD,455,10,0,236.1,2,1,3.0,1
5056,Apparel,761.0,24.9,Prepaid_UPI,899,21,1,638.8,5,1,,0
5057,Home,6676.0,34.6,COD,189,3,1,358.5,4,1,5.0,1
5058,Home,7426.0,24.2,COD,132,3,0,240.3,4,0,2.0,1
5059,Home,3406.0,14.4,Wallet,87,2,0,385.7,4,0,1.0,0
5060,Apparel,1208.0,19.9,COD,178,5,0,137.8,7,0,4.0,1
5061,Apparel,2169.0,17.7,COD,113,6,0,293.7,5,0,3.0,1
5062,Apparel,656.0,30.5,Prepaid_Card,148,9,0,290.4,5,0,3.0,0
5063,Apparel,1856.0,23.6,COD,554,13,1,224.7,5,0,2.0,0
5064,Apparel,1421.0,10.1,COD,457,10,2,102.7,6,0,3.0,1
5065,Beauty,2220.0,18.7,COD,67,2,0,283.9,4,1,,1
5066,Electronics,14008.0,0.0,COD,89,2,0,276.2,2,1,,0
5067,Home,2580.0,19.2,Prepaid_UPI,222,2,0,162.7,7,0,2.0,0
5068,Electronics,15471.0,22.0,Prepaid_Card,859,19,6,96.0,4,0,5.0,0
5069,Apparel,430.0,49.1,COD,250,8,1,148.3,5,0,3.0,1
5070,Electronics,8641.0,42.2,COD,247,3,1,565.5,6,1,4.0,0
5071,Apparel,2190.0,6.5,Wallet,889,18,2,170.9,2,0,2.0,1
5072,Electronics,12104.0,25.0,COD,107,1,0,282.6,3,1,3.0,0
5073,Electronics,2072.0,25.3,Prepaid_UPI,758,18,3,273.5,1,0,3.0,0
5074,Electronics,13400.0,18.5,COD,1569,40,1,220.1,4,1,2.0,0
5075,Beauty,1110.0,19.5,Wallet,1345,28,3,581.6,7,1,5.0,0
5076,Apparel,1386.0,16.7,COD,817,18,4,344.6,4,0,1.0,0
5077,Electronics,4203.0,50.1,COD,117,3,0,322.3,8,1,3.0,0
5078,Apparel,1823.0,15.8,Prepaid_Card,2190,48,15,243.5,5,0,4.0,0
5079,Electronics,37357.0,27.1,COD,506,11,1,170.0,3,1,1.0,1
5080,Home,1941.0,0.0,Prepaid_UPI,113,2,0,249.0,3,1,1.0,0
5081,Apparel,1837.0,34.4,Prepaid_Card,234,11,2,349.4,8,0,2.0,0
5082,Home,3083.0,39.8,Prepaid_UPI,96,4,1,390.9,6,1,1.0,0
5083,Electronics,19732.0,6.2,COD,1056,23,0,350.4,4,1,,0
5084,Apparel,2085.0,14.3,Prepaid_UPI,104,5,1,52.8,5,0,1.0,0
5085,Beauty,2246.0,28.8,COD,226,6,1,78.1,4,0,5.0,0
